geoid,state,district,moved_since_previous_year,moved_since_previous_year_moe,state_moved_since_previous_year,state_moved_since_previous_year_moe,country_moved_since_previous_year,country_moved_since_previous_year_moe,ratio_state_moved_since_previous_year,ratio_state_moved_since_previous_year_moe,ratio_country_moved_since_previous_year,ratio_country_moved_since_previous_year_moe,same_house_year_ago,same_house_year_ago_moe,state_same_house_year_ago,state_same_house_year_ago_moe,country_same_house_year_ago,country_same_house_year_ago_moe,ratio_state_same_house_year_ago,ratio_state_same_house_year_ago_moe,ratio_country_same_house_year_ago,ratio_country_same_house_year_ago_moe,moved_same_county,moved_same_county_moe,state_moved_same_county,state_moved_same_county_moe,country_moved_same_county,country_moved_same_county_moe,ratio_state_moved_same_county,ratio_state_moved_same_county_moe,ratio_country_moved_same_county,ratio_country_moved_same_county_moe,moved_different_county,moved_different_county_moe,state_moved_different_county,state_moved_different_county_moe,country_moved_different_county,country_moved_different_county_moe,ratio_state_moved_different_county,ratio_state_moved_different_county_moe,ratio_country_moved_different_county,ratio_country_moved_different_county_moe,moved_different_state,moved_different_state_moe,state_moved_different_state,state_moved_different_state_moe,country_moved_different_state,country_moved_different_state_moe,ratio_state_moved_different_state,ratio_state_moved_different_state_moe,ratio_country_moved_different_state,ratio_country_moved_different_state_moe,moved_from_abroad,moved_from_abroad_moe,state_moved_from_abroad,state_moved_from_abroad_moe,country_moved_from_abroad,country_moved_from_abroad_moe,ratio_state_moved_from_abroad,ratio_state_moved_from_abroad_moe,ratio_country_moved_from_abroad,ratio_country_moved_from_abroad_moe
50000US3501,New Mexico,1,16.08,1.39,14.08,0.68,14.62,0.06,1.1420454545454544,0.30847389070905634,1.0998632010943912,0.1991814384525556,83.92,1.37,85.92,0.62,85.38,0.06,0.9767225325884544,0.04598861371290875,0.9828999765753105,0.03347328892681617,10.84,1.21,8.31,0.54,8.32,0.05,1.3044524669073405,0.46270095761621177,1.3028846153846154,0.3065361261718089,1.85,0.45,2.11,0.25,3.25,0.03,0.8767772511848342,0.6433388008018954,0.5692307692307692,0.2874564459930314,3.09,0.52,3.15,0.28,2.36,0.02,0.9809523809523809,0.5085685842281163,1.3093220338983051,0.46290310996193357,0.3,0.12,0.52,0.14,0.69,0.01,0.5769230769230769,0.832535885167464,0.4347826086956522,0.36050420168067226
50000US2906,Missouri,6,16.06,1.11,15.67,0.39,14.62,0.06,1.0248883216336948,0.19280691516759796,1.0984952120383036,0.1608658711860347,83.94,1.17,84.33,0.37,85.38,0.06,0.9953753112771255,0.0364833031752344,0.983134223471539,0.02878867791842475,7.79,0.77,8.52,0.31,8.32,0.05,0.9143192488262911,0.24761395033816455,0.9362980769230769,0.19635682802199944,4.92,0.55,4.08,0.18,3.25,0.03,1.2058823529411764,0.3767425063199711,1.5138461538461538,0.3664406908044236,2.95,0.56,2.7,0.15,2.36,0.02,1.0925925925925926,0.537874097007224,1.2500000000000002,0.49579831932773116,0.4,0.17,0.36,0.06,0.69,0.01,1.1111111111111112,1.3523809523809522,0.5797101449275364,0.5096638655462186
50000US4827,Texas,27,16.02,1.37,15.89,0.22,14.62,0.06,1.0081812460667086,0.20039081981447743,1.0957592339261286,0.19641172859837713,83.98,1.17,84.11,0.18,85.38,0.06,0.9984544049459042,0.03209435202521544,0.9836027172639964,0.028789336378050638,9.15,1.08,9.25,0.18,8.32,0.05,0.9891891891891892,0.2721147292005972,1.0997596153846154,0.27284350309665284,5.12,0.77,3.86,0.1,3.25,0.03,1.3264248704663213,0.4680045132172792,1.5753846153846154,0.502973034388729,1.2,0.27,1.94,0.07,2.36,0.02,0.6185567010309279,0.3234096895203129,0.5084745762711864,0.23744882568411982,0.56,0.25,0.85,0.05,0.69,0.01,0.6588235294117648,0.6680555555555555,0.8115942028985509,0.7483193277310924
50000US4816,Texas,16,16.02,1.39,15.89,0.22,14.62,0.06,1.0081812460667086,0.20290860892943652,1.0957592339261286,0.19914775279216695,83.98,1.21,84.11,0.18,85.38,0.06,0.9984544049459042,0.03304549179918291,0.9836027172639964,0.02972632442569151,10.24,1.1,9.25,0.18,8.32,0.05,1.107027027027027,0.28102855018291806,1.2307692307692308,0.2792260607137543,1.33,0.4,3.86,0.1,3.25,0.03,0.344559585492228,0.22525789813023855,0.40923076923076923,0.25373049537948794,3.06,0.57,1.94,0.07,2.36,0.02,1.5773195876288661,0.7023705004389815,1.2966101694915255,0.5050635638870932,1.39,0.5,0.85,0.05,0.69,0.01,1.6352941176470588,1.3736111111111111,2.0144927536231885,1.5079831932773111
50000US0807,Colorado,7,15.97,1.23,18.46,0.49,14.62,0.06,0.8651137594799566,0.17931439529089085,1.0923392612859097,0.17723148785819087,84.03,1.06,81.54,0.51,85.38,0.06,1.0305371596762325,0.03889222422191795,0.9841883345045679,0.02621344232157061,7.02,0.93,8.74,0.35,8.32,0.05,0.8032036613272311,0.27758961831820844,0.8437499999999999,0.23370735872198597,5.5,0.7,5.04,0.25,3.25,0.03,1.0912698412698412,0.38699085602882494,1.6923076923076923,0.4620512043629753,3.07,0.39,4.08,0.22,2.36,0.02,0.7524509803921569,0.27311724304133034,1.3008474576271187,0.35258205846441143,0.38,0.15,0.6,0.09,0.69,0.01,0.6333333333333334,0.7058823529411765,0.5507246376811594,0.45084033613445385
50000US4904,Utah,4,15.94,1.37,17.58,0.66,14.62,0.06,0.906712172923777,0.22425578574094815,1.0902872777017785,0.19636681438452555,84.06,1.26,82.42,0.65,85.38,0.06,1.0198980829895656,0.04666472603506572,0.9845397048489108,0.030898876404494385,9.47,1.02,9.69,0.47,8.32,0.05,0.9772961816305471,0.30605112132133155,1.138221153846154,0.2588822000609651,2.71,0.66,3.5,0.32,3.25,0.03,0.7742857142857142,0.5230992130132701,0.8338461538461538,0.42158385093167705,3.31,0.63,3.57,0.31,2.36,0.02,0.927170868347339,0.5178673075706787,1.402542372881356,0.5577102635926166,0.45,0.17,0.83,0.15,0.69,0.01,0.5421686746987953,0.6260504201680672,0.6521739130434784,0.511764705882353
50000US0653,California,53,15.93,1.13,13.38,0.16,14.62,0.06,1.1905829596412556,0.19741137929416283,1.0896032831737346,0.16352890978231577,84.07,1.55,86.62,0.16,85.38,0.06,0.9705610713461094,0.03937417662921657,0.984656828297025,0.037692204364797165,11.27,0.96,8.39,0.13,8.32,0.05,1.3432657926102503,0.2705356432379588,1.3545673076923075,0.2470590104868686,1.27,0.25,2.8,0.07,3.25,0.03,0.4535714285714286,0.2013758599124453,0.39076923076923076,0.16107407968489623,1.97,0.37,1.33,0.05,2.36,0.02,1.481203007518797,0.6687047101449275,0.8347457627118644,0.3277310924369748,1.42,0.5,0.87,0.04,0.69,0.01,1.632183908045977,1.302264001059182,2.057971014492754,1.5092436974789918
50000US1705,Illinois,5,15.91,0.9,13.1,0.26,14.62,0.06,1.214503816793893,0.18568703714067195,1.0882352941176472,0.1320534030002695,84.09,0.87,86.9,0.28,85.38,0.06,0.9676639815880322,0.026259096896317037,0.9848910751932538,0.02176373678471531,11.19,0.79,8.34,0.22,8.32,0.05,1.3417266187050358,0.26041618710004144,1.344951923076923,0.20607657624469264,1.37,0.27,2.63,0.11,3.25,0.03,0.5209125475285171,0.2493337967790523,0.4215384615384616,0.17395091652779882,2.35,0.3,1.61,0.07,2.36,0.02,1.4596273291925466,0.5005411255411255,0.9957627118644069,0.27113409466350646,1.0,0.24,0.52,0.04,0.69,0.01,1.923076923076923,1.226190476190476,1.4492753623188408,0.7378151260504202
50000US0105,Alabama,5,15.9,1.3,13.89,0.45,14.62,0.06,1.144708423326134,0.2616308029487946,1.0875512995896033,0.1867682725993353,84.1,1.24,86.11,0.37,85.38,0.06,0.9766577633259783,0.03719412236766836,0.985008198641368,0.030431040840299833,9.23,1.02,7.97,0.33,8.32,0.05,1.1580928481806776,0.3524664101431906,1.109375,0.25853547895908546,3.52,0.61,3.04,0.22,3.25,0.03,1.1578947368421053,0.5719009702823826,1.083076923076923,0.39541357370095437,2.88,0.5,2.54,0.2,2.36,0.02,1.1338582677165354,0.5758313057583131,1.2203389830508475,0.4444444444444445,0.27,0.13,0.33,0.06,0.69,0.01,0.8181818181818182,1.1225071225071224,0.39130434782608703,0.3882352941176471
50000US2003,Kansas,3,15.9,1.2,16.59,0.55,14.62,0.06,0.9584086799276673,0.20844184753984352,1.0875512995896033,0.17308815163038596,84.1,1.06,83.41,0.52,85.38,0.06,1.0082723894017505,0.0379897667050642,0.985008198641368,0.026214594625915917,9.07,0.76,9.39,0.43,8.32,0.05,0.9659211927582534,0.250866035059645,1.0901442307692308,0.19580207425899196,2.49,0.62,3.5,0.22,3.25,0.03,0.7114285714285715,0.44548255966430633,0.7661538461538462,0.395716558097258,3.73,0.64,3.09,0.22,2.36,0.02,1.2071197411003236,0.5891133404212764,1.5805084745762712,0.5692020397902752,0.61,0.26,0.61,0.14,0.69,0.01,1.0,1.3843971631205674,0.8840579710144928,0.7794117647058825
50000US4901,Utah,1,15.89,1.12,17.58,0.66,14.62,0.06,0.9038680318543801,0.1955603770063457,1.0868673050615596,0.16213844057849508,84.11,1.21,82.42,0.65,85.38,0.06,1.0205047318611986,0.045460922014360285,0.9851253220894823,0.029728464419475655,8.38,0.85,9.69,0.47,8.32,0.05,0.8648090815273479,0.259942866415017,1.0072115384615385,0.21644064784837883,4.38,0.54,3.5,0.32,3.25,0.03,1.2514285714285713,0.5419342092265138,1.3476923076923077,0.35721860324193305,2.49,0.43,3.57,0.31,2.36,0.02,0.6974789915966387,0.36477768642084624,1.055084745762712,0.38231702937585293,0.64,0.23,0.83,0.15,0.69,0.01,0.7710843373493976,0.8610444177671068,0.9275362318840581,0.6936974789915967
50000US5303,Washington,3,15.89,1.11,17.74,0.44,14.62,0.06,0.8957158962795942,0.1696776614077593,1.0868673050615596,0.16077042848160014,84.11,1.17,82.26,0.42,85.38,0.06,1.022489666909798,0.03888858149357236,0.9851253220894823,0.02879147637183478,9.71,0.93,10.16,0.35,8.32,0.05,0.9557086614173229,0.24921268128698362,1.1670673076923077,0.23759352440555387,1.78,0.29,3.14,0.15,3.25,0.03,0.5668789808917197,0.23942015431377134,0.5476923076923077,0.188588850174216,4.18,0.52,3.58,0.19,2.36,0.02,1.1675977653631284,0.415608397298968,1.771186440677966,0.4707318824965884,0.23,0.09,0.85,0.09,0.69,0.01,0.2705882352941177,0.27211646136618145,0.33333333333333337,0.2705882352941177
50000US3708,North Carolina,8,15.88,1.1,15.67,0.32,14.62,0.06,1.013401403956605,0.18186122026592355,1.086183310533516,0.1593968021079738,84.12,0.95,84.33,0.33,85.38,0.06,0.9975097829953754,0.030337906246836084,0.9852424455375968,0.023638206724716466,7.25,0.71,8.04,0.23,8.32,0.05,0.9017412935323385,0.22839598877202982,0.8713942307692307,0.18115310770457624,3.91,0.49,3.83,0.16,3.25,0.03,1.0208877284595301,0.34176722460101205,1.2030769230769232,0.32377670049992424,4.14,0.66,3.3,0.14,2.36,0.02,1.2545454545454544,0.5073594347954078,1.7542372881355932,0.5890971773324716,0.57,0.16,0.5,0.06,0.69,0.01,1.14,0.9269480519480519,0.8260869565217391,0.4878151260504202
50000US0645,California,45,15.87,1.37,13.38,0.16,14.62,0.06,1.1860986547085202,0.23318368614761667,1.085499316005472,0.19632751444740548,84.13,1.33,86.62,0.16,85.38,0.06,0.9712537520203185,0.034297059996864186,0.985359568985711,0.032539757792211216,9.62,1.13,8.39,0.13,8.32,0.05,1.1466030989272942,0.3049739112641953,1.1562499999999998,0.28554216345299543,3.1,0.48,2.8,0.07,3.25,0.03,1.1071428571428572,0.39846332529259365,0.9538461538461539,0.3130207544311468,1.57,0.45,1.33,0.05,2.36,0.02,1.1804511278195489,0.7665307971014492,0.6652542372881357,0.3926596279537457,1.58,0.44,0.87,0.04,0.69,0.01,1.8160919540229885,1.1809876870117832,2.2898550724637685,1.3420168067226892
50000US0601,California,1,15.87,1.11,13.38,0.16,14.62,0.06,1.1860986547085202,0.19431415182671616,1.085499316005472,0.1607591999281373,84.13,1.28,86.62,0.16,85.38,0.06,0.9712537520203185,0.03314258826750712,0.985359568985711,0.03136852273266012,9.2,0.8,8.39,0.13,8.32,0.05,1.0965435041716327,0.2247382600688879,1.1057692307692306,0.20560561341463943,5.15,0.72,2.8,0.07,3.25,0.03,1.8392857142857146,0.6066291432145092,1.5846153846153848,0.4723716103620663,1.24,0.27,1.33,0.05,2.36,0.02,0.9323308270676691,0.4767889492753623,0.5254237288135594,0.2377361200890613,0.29,0.1,0.87,0.04,0.69,0.01,0.3333333333333333,0.2610883092810804,0.42028985507246375,0.3021008403361345
50000US1216,Florida,16,15.86,1.32,15.81,0.25,14.62,0.06,1.0031625553447185,0.1987581914862966,1.084815321477428,0.1894818396861994,84.14,1.1,84.19,0.24,85.38,0.06,0.9994061052381519,0.03182963187184467,0.9854766924338253,0.02715224113318268,8.19,1.07,8.69,0.19,8.32,0.05,0.9424626006904487,0.28760996290408053,0.9843749999999999,0.2690526857161018,3.19,0.53,3.01,0.1,3.25,0.03,1.0598006644518272,0.42304504922597547,0.9815384615384615,0.3443038933494925,3.71,0.55,2.97,0.11,2.36,0.02,1.2491582491582491,0.46353646353646355,1.5720338983050848,0.4927817280758458,0.78,0.2,1.14,0.08,0.69,0.01,0.6842105263157896,0.4491184658212187,1.1304347826086958,0.6126050420168068
50000US1209,Florida,9,15.81,1.54,15.81,0.25,14.62,0.06,1.0,0.22649559652588142,1.0813953488372094,0.21955003443423063,84.19,1.05,84.19,0.24,85.38,0.06,1.0,0.030645218748547264,0.9860623096743968,0.025981829148163955,7.54,1.21,8.69,0.19,8.32,0.05,0.8676639815880323,0.31657392686804453,0.90625,0.3017687110209636,2.97,0.54,3.01,0.1,3.25,0.03,0.9867109634551496,0.4248350846951968,0.9138461538461539,0.3492084532646569,3.56,0.69,2.97,0.11,2.36,0.02,1.1986531986531985,0.5541958041958042,1.5084745762711866,0.6103569632981397,1.73,0.43,1.14,0.08,0.69,0.01,1.5175438596491229,0.9721620785648004,2.5072463768115942,1.319327731092437
50000US4806,Texas,6,15.8,1.39,15.89,0.22,14.62,0.06,0.9943360604153556,0.2025251570944333,1.0807113543091655,0.1990242387040752,84.2,1.01,84.11,0.18,85.38,0.06,1.0010700273451434,0.028300988130584733,0.9861794331225112,0.02504500571542955,9.68,1.14,9.25,0.18,8.32,0.05,1.0464864864864865,0.28732341012111523,1.1634615384615383,0.28803277670149763,3.5,0.54,3.86,0.1,3.25,0.03,0.9067357512953368,0.3269933376316355,1.0769230769230769,0.3522193607029238,1.83,0.52,1.94,0.07,2.36,0.02,0.943298969072165,0.6049431984462714,0.7754237288135594,0.45385333620627744,0.79,0.33,0.85,0.05,0.69,0.01,0.9294117647058824,0.8888888888888891,1.1449275362318843,0.9899159663865547
50000US3915,Ohio,15,15.77,1.14,15.03,0.28,14.62,0.06,1.049234863606121,0.1908560927276954,1.0786593707250343,0.16480709345150762,84.23,1.16,84.97,0.29,85.38,0.06,0.9912910438978464,0.03407064290052346,0.9865308034668542,0.028559204738802232,8.25,0.84,9.45,0.23,8.32,0.05,0.8730158730158731,0.22040434915114468,0.9915865384615384,0.21384890761182837,5.82,0.7,3.46,0.13,3.25,0.03,1.6820809248554913,0.5317741139468158,1.790769230769231,0.4638691107407968,1.45,0.32,1.7,0.08,2.36,0.02,0.8529411764705882,0.45776113191843537,0.614406779661017,0.2816203404438699,0.25,0.1,0.42,0.05,0.69,0.01,0.5952380952380952,0.6267970097757334,0.3623188405797102,0.30042016806722693
50000US0631,California,31,15.77,1.54,13.38,0.16,14.62,0.06,1.178624813153961,0.25841960951693527,1.0786593707250343,0.21952757732730488,84.23,1.56,86.62,0.16,85.38,0.06,0.9724082198106673,0.03961189491327121,0.9865308034668542,0.03792908521521095,9.59,1.13,8.39,0.13,8.32,0.05,1.1430274135876042,0.3048630767656788,1.1526442307692306,0.28549882331526044,4.66,0.99,2.8,0.07,3.25,0.03,1.6642857142857144,0.7908514249977665,1.433846153846154,0.6357559460687774,1.06,0.37,1.33,0.05,2.36,0.02,0.7969924812030075,0.6171875,0.4491525423728814,0.3211951447245565,0.46,0.18,0.87,0.04,0.69,0.01,0.5287356321839081,0.46339202965708987,0.6666666666666667,0.5411764705882354
50000US3203,Nevada,3,15.77,1.25,17.42,0.67,14.62,0.06,0.9052812858783007,0.21346600331674953,1.0786593707250343,0.17985522651735186,84.23,1.41,82.58,0.65,85.38,0.06,1.0199806248486316,0.05020866665584402,0.9865308034668542,0.034415380036557676,9.98,1.02,11.98,0.6,8.32,0.05,0.8330550918196995,0.2543664309403997,1.1995192307692308,0.2596189824024594,0.24,0.11,0.88,0.11,3.25,0.03,0.2727272727272727,0.32323232323232326,0.07384615384615384,0.06906150583244962,5.23,0.73,4.06,0.25,2.36,0.02,1.288177339901478,0.5202209352601228,2.2161016949152543,0.6562522444875386,0.33,0.14,0.5,0.1,0.69,0.01,0.66,0.8583333333333334,0.47826086956521746,0.41974789915966393
50000US0650,California,50,15.74,1.45,13.38,0.16,14.62,0.06,1.1763826606875933,0.2449111390690887,1.076607387140903,0.20719862562505617,84.26,1.52,86.62,0.16,85.38,0.06,0.9727545601477718,0.03868959701819491,0.9868821738111971,0.036992591012289494,11.68,1.26,8.39,0.13,8.32,0.05,1.3921334922526816,0.3435812615807841,1.4038461538461537,0.3197693148935494,1.56,0.35,2.8,0.07,3.25,0.03,0.5571428571428572,0.2780309121772537,0.48000000000000004,0.22426526283896378,1.64,0.53,1.33,0.05,2.36,0.02,1.2330827067669172,0.8909646739130435,0.6949152542372882,0.4609638727285786,0.86,0.38,0.87,0.04,0.69,0.01,0.9885057471264368,0.9665033761419304,1.2463768115942029,1.1378151260504203
50000US3301,New Hampshire,1,15.73,1.13,15.13,0.79,14.62,0.06,1.0396563119629874,0.2586467904375433,1.075923392612859,0.1634166242476869,84.27,0.92,84.87,0.75,85.38,0.06,0.9929303640862495,0.039232420998333545,0.9869992972593113,0.0229379349125829,8.43,0.79,8.0,0.59,8.32,0.05,1.05375,0.35485822104289116,1.0132211538461537,0.2020892835730765,2.88,0.57,2.64,0.31,3.25,0.03,1.0909090909090908,0.6976358478213427,0.8861538461538461,0.36716027874564455,3.77,0.53,3.97,0.4,2.36,0.02,0.9496221662468514,0.46306302841502733,1.5974576271186443,0.47626229979171153,0.64,0.22,0.53,0.15,0.69,0.01,1.2075471698113207,1.6455108359133126,0.9275362318840581,0.6647058823529411
50000US4502,South Carolina,2,15.7,1.31,14.82,0.49,14.62,0.06,1.059379217273954,0.24711168076545983,1.0738714090287278,0.18802399916160137,84.3,1.26,85.18,0.56,85.38,0.06,0.9896689363700398,0.04259903782587748,0.9873506676036543,0.030902827162249718,6.83,0.93,7.65,0.35,8.32,0.05,0.8928104575163398,0.32551369863013696,0.8209134615384616,0.23343287118299794,3.87,0.71,3.41,0.26,3.25,0.03,1.1348973607038122,0.5929328316249296,1.1907692307692308,0.4589456143008635,4.66,0.6,3.37,0.22,2.36,0.02,1.3827893175074184,0.5389220497855595,1.9745762711864407,0.5419808949220714,0.34,0.15,0.39,0.06,0.69,0.01,0.8717948717948718,1.0626262626262624,0.4927536231884059,0.4491596638655463
50000US2804,Mississippi,4,15.7,1.3,13.39,0.58,14.62,0.06,1.1725168035847646,0.29630796895544537,1.0738714090287278,0.18665598706470643,84.3,1.26,86.61,0.59,85.38,0.06,0.973328714928992,0.042358828435460925,0.9873506676036543,0.030902827162249718,8.64,0.99,7.63,0.48,8.32,0.05,1.1323722149410225,0.40357324549679674,1.0384615384615385,0.25047132399786765,3.88,0.61,3.37,0.23,3.25,0.03,1.1513353115727003,0.5216029723991505,1.1938461538461538,0.3974587183760036,2.97,0.57,2.19,0.23,2.36,0.02,1.356164383561644,0.8143869117895092,1.2584745762711866,0.504417151475975,0.21,0.15,0.2,0.05,0.69,0.01,1.0499999999999998,2.1599999999999997,0.30434782608695654,0.4436974789915967
50000US4600,South Dakota,0,15.64,0.93,15.64,0.93,14.62,0.06,1.0,0.23869565163878434,1.0697674418604652,0.13600585381920532,84.36,0.84,84.36,0.84,85.38,0.06,1.0,0.03983325238789056,0.9880534082923401,0.021065440351459408,7.83,0.68,7.83,0.68,8.32,0.05,1.0,0.3500217761087327,0.9411057692307692,0.1747792181150218,3.62,0.39,3.62,0.39,3.25,0.03,1.0,0.43599978382217836,1.113846153846154,0.2605855173458567,3.72,0.46,3.72,0.46,2.36,0.02,1.0,0.5023042827369595,1.5762711864406782,0.4165768871651225,0.47,0.2,0.47,0.2,0.69,0.01,1.0,2.078496406854616,0.6811594202898551,0.5995798319327732
50000US4809,Texas,9,15.61,1.38,15.89,0.22,14.62,0.06,0.9823788546255506,0.2009350995885419,1.0677154582763337,0.19754955534928284,84.39,1.5,84.11,0.18,85.38,0.06,1.0033289739626678,0.039962118944574666,0.9884047786366831,0.0365262369822532,9.25,1.13,9.25,0.18,8.32,0.05,1.0,0.28335053975150265,1.111778846153846,0.28500763508759763,2.48,0.56,3.86,0.1,3.25,0.03,0.6424870466321244,0.32366215344938754,0.7630769230769231,0.35873352522345103,1.73,0.38,1.94,0.07,2.36,0.02,0.8917525773195877,0.4567004549445287,0.7330508474576272,0.33448251095309917,2.15,0.53,0.85,0.05,0.69,0.01,2.5294117647058822,1.5500000000000003,3.1159420289855073,1.6268907563025212
50000US4814,Texas,14,15.6,1.24,15.89,0.22,14.62,0.06,0.9817495280050346,0.18329314615496442,1.06703146374829,0.17839177171602238,84.4,1.33,84.11,0.18,85.38,0.06,1.0034478658899062,0.035920283777996505,0.9885219020847975,0.03254420239468597,9.27,1.05,9.25,0.18,8.32,0.05,1.0021621621621621,0.2661308708863897,1.1141826923076923,0.2658050647284957,4.77,0.57,3.86,0.1,3.25,0.03,1.2357512953367875,0.35960670535138617,1.4676923076923076,0.377897288289653,1.23,0.34,1.94,0.07,2.36,0.02,0.634020618556701,0.39678612286162773,0.5211864406779662,0.29699059110823817,0.33,0.16,0.85,0.05,0.69,0.01,0.38823529411764707,0.4236111111111112,0.47826086956521746,0.47773109243697487
50000US2403,Maryland,3,15.58,1.18,13.6,0.42,14.62,0.06,1.1455882352941176,0.24451953528343426,1.0656634746922025,0.17017247058118992,84.42,0.87,86.4,0.41,85.38,0.06,0.9770833333333333,0.029412795820872112,0.988756148981026,0.0217691690766289,8.78,0.95,7.31,0.34,8.32,0.05,1.20109439124487,0.3724533715925395,1.0552884615384615,0.2410578460818348,3.42,0.55,2.89,0.17,3.25,0.03,1.1833910034602075,0.5216503267973857,1.0523076923076924,0.3579192546583851,2.74,0.47,2.67,0.16,2.36,0.02,1.0262172284644195,0.47676432080863823,1.1610169491525426,0.4180133591898298,0.64,0.21,0.74,0.09,0.69,0.01,0.8648648648648649,0.7896200185356811,0.9275362318840581,0.6357142857142857
50000US0616,California,16,15.57,1.3,13.38,0.16,14.62,0.06,1.163677130044843,0.22218249507817928,1.0649794801641588,0.18658300146719767,84.43,1.17,86.62,0.16,85.38,0.06,0.9747171553913646,0.03061554534701511,0.9888732724291405,0.0287967440488419,11.75,1.19,8.39,0.13,8.32,0.05,1.400476758045292,0.327149336698155,1.4122596153846154,0.30304291107037135,2.95,0.5,2.8,0.07,3.25,0.03,1.0535714285714286,0.41007772715089796,0.9076923076923078,0.3244773519163763,0.54,0.17,1.33,0.05,2.36,0.02,0.40601503759398494,0.2865715579710145,0.22881355932203393,0.14795661854485384,0.33,0.12,0.87,0.04,0.69,0.01,0.37931034482758624,0.3113994439295644,0.47826086956521746,0.36176470588235293
50000US1223,Florida,23,15.53,1.34,15.81,0.25,14.62,0.06,0.9822896900695761,0.20062858752685142,1.0622435020519836,0.19203259274785162,84.47,1.31,84.19,0.24,85.38,0.06,1.0033258106663498,0.03684073636212483,0.9893417662215976,0.03207686067521084,8.95,1.05,8.69,0.19,8.32,0.05,1.0299194476409665,0.2868309485956545,1.0757211538461537,0.2653427699259895,2.77,0.63,3.01,0.1,3.25,0.03,0.920265780730897,0.4802819858344107,0.8523076923076923,0.4034615967277685,2.12,0.42,2.97,0.11,2.36,0.02,0.7138047138047138,0.33616383616383616,0.8983050847457628,0.37118437118437114,1.69,0.34,1.14,0.08,0.69,0.01,1.4824561403508774,0.8085369625734611,2.449275362318841,1.0567226890756305
50000US0102,Alabama,2,15.52,1.02,13.89,0.45,14.62,0.06,1.117350611951044,0.21949716078900178,1.06155950752394,0.1482505913704824,84.48,0.87,86.11,0.37,85.38,0.06,0.9810707234932065,0.028638228605423924,0.989458889669712,0.02177015676606773,7.73,0.71,7.97,0.33,8.32,0.05,0.9698870765370139,0.25892890935469626,0.9290865384615384,0.18184654990833557,4.27,0.59,3.04,0.22,3.25,0.03,1.4046052631578947,0.594569899490928,1.3138461538461537,0.38736555067414025,3.09,0.41,2.54,0.2,2.36,0.02,1.216535433070866,0.5176243059454737,1.3093220338983051,0.36967607555842846,0.43,0.17,0.33,0.06,0.69,0.01,1.303030303030303,1.5555555555555556,0.6231884057971014,0.5109243697478992
50000US2606,Michigan,6,15.5,1.01,14.79,0.3,14.62,0.06,1.0480054090601758,0.179167918644105,1.0601915184678523,0.14687135072012458,84.5,0.97,85.21,0.27,85.38,0.06,0.9916676446426477,0.029052052377747117,0.9896931365659406,0.02411295611498285,8.88,0.72,8.82,0.24,8.32,0.05,1.0068027210884354,0.21821886722548972,1.0673076923076923,0.18591185482787462,4.05,0.56,3.82,0.13,3.25,0.03,1.0602094240837696,0.36577818942746393,1.2461538461538462,0.36765262838963797,2.19,0.4,1.59,0.1,2.36,0.02,1.3773584905660377,0.6790834359239108,0.9279661016949153,0.3547367665014724,0.39,0.16,0.56,0.06,0.69,0.01,0.6964285714285714,0.7290322580645161,0.5652173913043479,0.4802521008403362
50000US4820,Texas,20,15.49,1.38,15.89,0.22,14.62,0.06,0.974826935179358,0.2007259440421765,1.0595075239398086,0.19748218402850554,84.51,0.98,84.11,0.18,85.38,0.06,1.0047556770895256,0.027603408356400704,0.9898102600140549,0.024347367741799544,10.9,1.24,9.25,0.18,8.32,0.05,1.1783783783783783,0.3140882566488289,1.3100961538461537,0.3138346053663758,2.51,0.57,3.86,0.1,3.25,0.03,0.6502590673575129,0.32924994627122284,0.7723076923076923,0.3650583244962884,1.32,0.23,1.94,0.07,2.36,0.02,0.6804123711340206,0.28658844813366324,0.5593220338983051,0.20440996911585146,0.75,0.24,0.85,0.05,0.69,0.01,0.8823529411764706,0.6708333333333334,1.0869565217391306,0.7273109243697479
